DATA;CONTA; VALOR ;MINISTÉRIO;TRANSAÇÃO;MOVIMENTO;VERSAO
2025/09/19;AP.MPAGO;-615.99;COMUNICAÇÃO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/09/21;MPAGO;225.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/09/21;SICREDI;1553.65;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/09/22;SICREDI;-78.36;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/09/23;SICREDI;-3825.00;ALUGUEL;SAÍDAS;ORDINÁRIO;REALIZADO
2025/09/26;AP.MPAGO;-374.99;EVENTOS;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2025/09/27;SICREDI;-180.20;LOUVOR;SAÍDAS;ORDINÁRIO;REALIZADO
2025/09/28;MPAGO;262.25;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/09/28;SICREDI;1090.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/09/29;MPAGO;-374.90;COMUNICAÇÃO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/05/26;SICREDI;-400.00;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/09/30;SICREDI;-100.00;MISSÕES;SAÍDAS;ORDINÁRIO;REALIZADO
2025/09/30;AP.SICREDI;1322.34;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/09/30;AP.MPAGO;309.84;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/10/01;SICREDI;4000.00;IBNT;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/10/02;SICREDI;150.00;EVENTOS;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/10/02;MPAGO;-90.00;EVENTOS;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2025/10/03;MPAGO;3000.00;CAMPANHAS;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/10/03;MPAGO;-117.32;COMUNICAÇÃO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/10/05;SICREDI;6490.31;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/10/05;MPAGO;1000.00;CAMPANHAS;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/10/05;MPAGO;250.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/10/06;SICREDI;-79.00;INFANTIL;SAÍDAS;ORDINÁRIO;REALIZADO
2025/10/06;SICREDI;-9746.76;PREBENDA BRUTA;SAÍDAS;ORDINÁRIO;REALIZADO
2025/10/10;MPAGO;-320.00;PROJETOS;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2025/10/11;MPAGO;-375.00;PROJETOS;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2025/10/12;SICREDI;2100.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/10/12;MPAGO;-300.00;CAPACITAÇÃO;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2025/10/12;MPAGO;535.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/10/13;MPAGO;-360.00;PROJETOS;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2025/10/15;SICREDI;-2245.44;PREBENDA BRUTA;SAÍDAS;ORDINÁRIO;REALIZADO
2025/10/19;SICREDI;460.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/10/19;MPAGO;-26.90;LOUVOR;SAÍDAS;ORDINÁRIO;REALIZADO
2025/10/19;MPAGO;251.25;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/10/20;SICREDI;-78.36;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/10/24;SICREDI;-230.00;LOUVOR;SAÍDAS;ORDINÁRIO;REALIZADO
2025/10/26;SICREDI;1250.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/10/26;MPAGO;224.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/10/28;SICREDI;-3825.00;ALUGUEL;SAÍDAS;ORDINÁRIO;REALIZADO
2025/04/29;SICREDI;-400.00;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/10/30;AP.MPAGO;277.39;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/10/30;AP.SICREDI;1398.34;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/11/02;SICREDI;4000.00;IBNT;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/11/02;SICREDI;1965.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/11/02;MPAGO;200.50;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/11/03;MPAGO;3000.00;CAMPANHAS;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/11/03;MPAGO;-100.00;MISSÕES;SAÍDAS;ORDINÁRIO;REALIZADO
2025/11/03;MPAGO;-79.00;INFANTIL;SAÍDAS;ORDINÁRIO;REALIZADO
2025/11/05;MPAGO;-113.59;BOAS VINDAS;SAÍDAS;ORDINÁRIO;REALIZADO
2025/11/05;MPAGO;-159.20;BOAS VINDAS;SAÍDAS;ORDINÁRIO;REALIZADO
2025/11/05;SICREDI;2250.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/11/08;MPAGO;-300.00;LOUVOR;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2025/11/09;MPAGO;600.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/11/10;SICREDI;4718.50;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/11/10;SICREDI;100.01;SOCIAL;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/11/10;MPAGO;-13.32;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/11/11;MPAGO;-40.00;COMUNICAÇÃO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/11/12;MPAGO;-65.11;LOUVOR;SAÍDAS;ORDINÁRIO;REALIZADO
2025/11/14;MPAGO;-300.00;CAPACITAÇÃO;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2025/11/16;SICREDI;1750.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/11/16;MPAGO;210.80;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/11/17;MPAGO;-2245.44;PREBENDA BRUTA;SAÍDAS;ORDINÁRIO;REALIZADO
2025/11/17;AP.MPAGO;-6000.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2025/11/17;MPAGO;6000.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2025/11/17;MPAGO;-9746.76;PREBENDA BRUTA;SAÍDAS;ORDINÁRIO;REALIZADO
2025/11/18;MPAGO;-119.70;LOUVOR;SAÍDAS;ORDINÁRIO;REALIZADO
2025/11/19;MPAGO;-26.90;LOUVOR;SAÍDAS;ORDINÁRIO;REALIZADO
2025/11/21;SICREDI;-78.36;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/11/22;AP.MPAGO;-330.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2025/11/22;MPAGO;330.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2025/11/22;MPAGO;-330.00;LOUVOR;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2025/11/23;MPAGO;201.20;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/11/23;MPAGO;20.30;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/11/24;AP.MPAGO;-3825.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2025/11/24;MPAGO;3825.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2025/11/24;MPAGO;-3825.00;ALUGUEL;SAÍDAS;ORDINÁRIO;REALIZADO
2025/11/26;MPAGO;-190.00;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/11/28;SICREDI;1950.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/11/28;MPAGO;650.04;SOCIAL;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/11/29;MPAGO;-52.00;SOCIAL;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2025/11/29;MPAGO;-79.26;SOCIAL;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2025/11/29;MPAGO;-200.00;LOUVOR;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2025/11/30;AP.SICREDI;1167.54;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/11/30;AP.MPAGO;213.71;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/03/24;SICREDI;-400.00;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/12/01;SICREDI;1780.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/12/01;SICREDI;4000.00;IBNT;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/02/28;SICREDI;-400.00;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/01/29;SICREDI;-400.00;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/12/01;MPAGO;-100.00;MISSÕES;SAÍDAS;ORDINÁRIO;REALIZADO
2025/12/01;MPAGO;-79.00;INFANTIL;SAÍDAS;ORDINÁRIO;REALIZADO
2025/12/01;MPAGO;213.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/12/01;MPAGO;10.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/12/03;MPAGO;3000.00;CAMPANHAS;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/12/07;MPAGO;100.00;CAMPANHAS;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/12/07;MPAGO;0.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/12/07;SICREDI;4083.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/12/08;AP.MPAGO;-7000.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2025/12/08;MPAGO;7000.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2025/12/08;MPAGO;-9746.76;PREBENDA BRUTA;SAÍDAS;ORDINÁRIO;REALIZADO
2025/12/08;AP.MPAGO;-1000.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2025/12/08;MPAGO;1000.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2025/12/12;MPAGO;-330.00;LOUVOR;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2025/12/14;SICREDI;2350.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/12/16;MPAGO;-2245.44;PREBENDA BRUTA;SAÍDAS;ORDINÁRIO;REALIZADO
2025/12/17;MPAGO;-8.71;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/12/17;MPAGO;-230.61;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/12/17;AP.MPAGO;-230.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2025/12/17;MPAGO;230.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2025/01/08;MPAGO;400.01;SOCIAL;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/01/08;MPAGO;400.75;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/01/01;MPAGO;-400.00;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/12/19;MPAGO;-26.90;LOUVOR;SAÍDAS;ORDINÁRIO;REALIZADO
2025/12/21;SICREDI;2620.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2025/12/22;SICREDI;-78.36;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/12/28;MPAGO;-618.79;SOCIAL;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2025/12/28;AP.MPAGO;-618.79;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2025/12/28;MPAGO;618.79;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2025/12/28;AP.MPAGO;137.98;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/12/28;AP.SICREDI;1366.05;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2025/12/30;AP.MPAGO;-4225.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2025/12/30;MPAGO;4225.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2024/12/01;MPAGO;-400.00;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2025/12/30;MPAGO;-3825.00;ALUGUEL;SAÍDAS;ORDINÁRIO;REALIZADO
2026/01/02;SICREDI;-1000.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/01/02;MPAGO;1000.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/01/05;SICREDI;2300.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/01/05;SICREDI;300.01;SOCIAL;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/01/05;MPAGO;3000.00;CAMPANHAS;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/01/06;SICREDI;-30000.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/01/06;MPAGO;30000.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/01/06;AP.MPAGO;30000.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/01/06;MPAGO;-30000.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/01/06;MPAGO;-100.00;MISSÕES;SAÍDAS;ORDINÁRIO;REALIZADO
2026/01/06;MPAGO;-79.00;INFANTIL;SAÍDAS;ORDINÁRIO;REALIZADO
2026/01/06;SICREDI;530.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/01/07;SICREDI;300.02;SOCIAL;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/01/07;SICREDI;1140.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/01/08;SICREDI;920.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/01/08;SICREDI;-9746.76;PREBENDA BRUTA;SAÍDAS;ORDINÁRIO;REALIZADO
2026/01/11;SICREDI;435.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/01/12;SICREDI;2025.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/01/13;SICREDI;100.01;SOCIAL;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/01/13;SICREDI;500.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/01/13;SICREDI;-700.04;SOCIAL;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2026/01/13;SICREDI;-2245.44;PREBENDA BRUTA;SAÍDAS;ORDINÁRIO;REALIZADO
2026/01/18;SICREDI;0.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/01/19;SICREDI;1100.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/01/19;MPAGO;-26.90;LOUVOR;SAÍDAS;ORDINÁRIO;REALIZADO
2026/01/20;SICREDI;-78.36;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2026/01/22;SICREDI;-76.47;SOCIAL;SAÍDAS;ORDINÁRIO;REALIZADO
2024/03/02;PLANTACAO;400.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/01/23;SICREDI;150.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/01/25;SICREDI;140.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/01/26;SICREDI;700.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/01/26;SICREDI;-3825.00;ALUGUEL;SAÍDAS;ORDINÁRIO;REALIZADO
2026/01/29;SICREDI;350.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/01/30;SICREDI;600.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/01/30;AP.SICREDI;1318.27;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/01/30;AP.MPAGO;282.19;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/02/01;SICREDI;615.50;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/02/02;SICREDI;1230.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/02/02;SICREDI;-79.00;INFANTIL;SAÍDAS;ORDINÁRIO;REALIZADO
2026/01/30;SICREDI;-424.50;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2026/02/02;SICREDI;-100.00;MISSÕES;SAÍDAS;ORDINÁRIO;REALIZADO
2026/02/03;SICREDI;220.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/02/04;SICREDI;1000.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/02/06;MPAGO;-49.43;MISSÕES;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2026/02/06;MPAGO;3000.00;CAMPANHAS;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/02/06;MPAGO;-350.00;MISSÕES;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2026/02/08;SICREDI;20.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/02/09;SICREDI;5880.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/02/10;SICREDI;800.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/02/10;SICREDI;-10297.28;PREBENDA BRUTA;SAÍDAS;ORDINÁRIO;REALIZADO
2026/02/28;AP.MPAGO;283.36;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/02/28;AP.SICREDI;1141.19;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/02/13;MPAGO;50.02;MISSÕES;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/02/15;MPAGO;350.02;MISSÕES;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/02/15;MPAGO;200.02;MISSÕES;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/02/15;MPAGO;50.02;MISSÕES;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/02/18;SICREDI;200.02;MISSÕES;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/02/18;SICREDI;590.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/02/18;SICREDI;150.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/02/18;SICREDI;30.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/02/18;SICREDI;100.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/02/18;SICREDI;-2508.62;PREBENDA BRUTA;SAÍDAS;ORDINÁRIO;REALIZADO
2026/02/19;MPAGO;-26.90;LOUVOR;SAÍDAS;ORDINÁRIO;REALIZADO
2026/02/20;SICREDI;-78.36;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2026/02/20;MPAGO;-6000.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/02/20;AP.MPAGO;6000.00;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/02/15;SICREDI;700.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/02/20;MPAGO;500.02;MISSÕES;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/02/22;MPAGO;350.04;MISSÕES;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/02/23;SICREDI;257.02;MISSÕES;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/02/23;SICREDI;-3825.00;ALUGUEL;SAÍDAS;ORDINÁRIO;REALIZADO
2026/02/23;SICREDI;-424.50;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2026/02/23;SICREDI;1860.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/02/23;SICREDI;230.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/02/23;SICREDI;-1157.75;MISSÕES;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2026/02/23;SICREDI;1100.71;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/02/23;MPAGO;-1100.71;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/03/06;MPAGO;3000.00;CAMPANHAS;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/02/23;MPAGO;300.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/06;AP.SICREDI;318.85;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/02/27;SICREDI;400.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/02;SICREDI;1220.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/02;SICREDI;-100.00;MISSÕES;SAÍDAS;ORDINÁRIO;REALIZADO
2026/03/02;SICREDI;-79.00;INFANTIL;SAÍDAS;ORDINÁRIO;REALIZADO
2026/03/04;SICREDI;542.34;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/05;SICREDI;2000.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/06;SICREDI;170.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/06;AP.MPAGO;88.49;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/03/07;SICREDI;-62.97;BOAS VINDAS;SAÍDAS;ORDINÁRIO;REALIZADO
2026/03/09;SICREDI;5048.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/09;SICREDI;50.01;SOCIAL;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/03/09;SICREDI;-350.00;SOCIAL;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2026/03/10;SICREDI;-10349.42;PREBENDA BRUTA;SAÍDAS;ORDINÁRIO;REALIZADO
2026/03/10;SICREDI;700.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/10;SICREDI;800.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/10;SICREDI;1750.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/10;AP.SICREDI;319.67;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/03/13;MPAGO;400.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/06;AP.MPAGO;106.51;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/03/10;SICREDI;2052.72;PROJETOS;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/03/10;SICREDI;-2052.72;PROJETOS;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/03/10;MPAGO;2052.72;PROJETOS;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/03/10;MPAGO;-2052.72;PROJETOS;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/03/10;AP.MPAGO;2052.72;PROJETOS;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/03/20;SICREDI;160.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/23;SICREDI;1260.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/24;SICREDI;1200.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/24;SICREDI;-3825.00;ALUGUEL;SAÍDAS;ORDINÁRIO;REALIZADO
2026/03/20;SICREDI;-78.36;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2026/03/20;SICREDI;-2456.48;PREBENDA BRUTA;SAÍDAS;ORDINÁRIO;REALIZADO
2026/03/20;AP.SICREDI;444.87;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/03/20;MPAGO;-26.90;LOUVOR;SAÍDAS;ORDINÁRIO;REALIZADO
2026/03/20;AP.MPAGO;156.16;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/03/27;SICREDI;550.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/30;SICREDI;1370.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/30;AP.SICREDI;189.83;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/03/30;AP.MPAGO;55.36;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/03/30;SICREDI;-424.50;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2026/03/30;SICREDI;-100.00;MISSÕES;SAÍDAS;ORDINÁRIO;REALIZADO
2026/03/31;SICREDI;500.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/31;SICREDI;1157.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/31;AP.SICREDI;126.73;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/03/31;MPAGO;45.65;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/03/31;AP.MPAGO;36.96;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/04/06;SICREDI;-350.00;LOUVOR;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2026/04/06;SICREDI;-500.00;MISSÕES;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2026/04/06;SICREDI;3030.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/04/06;AP.SICREDI;126.84;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/04/01;MPAGO;300.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/04/06;MPAGO;3000.00;CAMPANHAS;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/04/07;SICREDI;1500.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/04/09;SICREDI;2300.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/04/10;SICREDI;700.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/04/06;SICREDI;-79.00;INFANTIL;SAÍDAS;ORDINÁRIO;REALIZADO
2026/04/07;SICREDI;-10698.00;PREBENDA BRUTA;SAÍDAS;ORDINÁRIO;REALIZADO
2026/04/10;AP.SICREDI;317.67;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/04/10;MPAGO;400.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/04/10;MPAGO;-7267.82;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/04/10;AP.MPAGO;7267.82;FINANCEIRO;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/04/10;AP.MPAGO;111.86;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
